RegionID,RegionName,City,State,Metro,CountyName,SizeRank,PriceToRentRatio
99048,97045,Oregon City,OR,Portland,Clackamas,430,17.48
58565,1960,Peabody,MA,Boston,Essex,431,15.63
65031,17331,Penn,PA,York,York,432,11.61
72103,32608,Gainesville,FL,Gainesville,Alachua,433,11.87
92667,78758,Austin,TX,Austin,Travis,434,13.93
62014,11203,New York,NY,New York,Kings,435,21.55
72653,33511,Brandon,FL,Tampa,Hillsborough,436,12.36
84637,60637,Chicago,IL,Chicago,Cook,437,9.85
85947,63129,Oakville,MO,St. Louis,Saint Louis,438,12.86
94738,85022,Phoenix,AZ,Phoenix,Maricopa,439,15.63
96690,92154,San Diego,CA,San Diego,San Diego,440,17.1
94799,85204,Mesa,AZ,Phoenix,Maricopa,441,14.66
97721,94513,Brentwood,CA,San Francisco,Contra Costa,442,18.5
95318,87124,Rio Rancho,NM,Albuquerque,Sandoval,443,11.61
92347,78251,San Antonio,TX,San Antonio,Bexar,444,10.98
92651,78741,Austin,TX,Austin,Travis,445,12.58
95806,89110,Las Vegas,NV,Las Vegas,Clark,446,14.75
96964,92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,447,20.89
97792,94587,Union City,CA,San Francisco,Alameda,448,24.39
74124,37040,Clarksville,TN,Clarksville,Montgomery,449,12.31
90316,74133,Tulsa,OK,Tulsa,Tulsa,450,11.11
99581,98122,Seattle,WA,Seattle,King,451,24.36
70846,30066,Marietta,GA,Atlanta,Cobb,452,13.56
66834,21224,Baltimore,MD,Baltimore,Baltimore City,453,11.87
69778,28215,Charlotte,NC,Charlotte,Mecklenburg,454,11.77
66666,20852,North Bethesda,MD,Washington,Montgomery,455,16.22
417444,85142,Queen Creek,AZ,Phoenix,Pinal,456,16.42
72617,33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,457,12.79
99930,98632,Longview,WA,Longview,Cowlitz,458,15.41
98135,95355,Modesto,CA,Modesto,Stanislaus,459,17.37
94103,83301,Twin Falls,ID,Twin Falls,Twin Falls,460,12.75
90764,75211,Dallas,TX,Dallas-Fort Worth,Dallas,461,8.75
84241,59901,Kalispell,MT,Kalispell,Flathead,462,14.59
98361,95670,Rancho Cordova,CA,Sacramento,Sacramento,463,16.51
94921,85345,Peoria,AZ,Phoenix,Maricopa,464,14
66758,21061,Glen Burnie,MD,Baltimore,Anne Arundel,465,12.54
72199,32765,Oviedo,FL,Orlando,Seminole,466,14.31
96846,92376,Rialto,CA,Riverside,San Bernardino,467,15.58
76596,43229,Columbus,OH,Columbus,Franklin,468,10.42
84399,60148,Lombard,IL,Chicago,Du Page,469,12.19
99251,97401,Eugene,OR,Eugene,Lane,470,18.11
74379,37421,Chattanooga,TN,Chattanooga,Hamilton,471,11.17
74147,37066,Gallatin,TN,Nashville,Sumner,472,13.17
97926,95014,Cupertino,CA,San Jose,Santa Clara,473,39.79
97774,94568,Dublin,CA,San Francisco,Alameda,474,23.69
74113,37027,Brentwood,TN,Nashville,Williamson,475,15.72
77418,45044,Middletown,OH,Cincinnati,Butler,476,9.95
65742,19067,Lower Makefield,PA,Philadelphia,Bucks,477,14.29
65801,19134,Philadelphia,PA,Philadelphia,Philadelphia,478,5.4
69773,28210,Charlotte,NC,Charlotte,Mecklenburg,479,16.25
72581,33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,480,12.73
87563,67401,Salina,KS,Salina,Saline,481,10.45
70991,30263,Newnan,GA,Atlanta,Coweta,482,12.05
96647,92105,San Diego,CA,San Diego,San Diego,483,16.18
69789,28227,Mint Hill,NC,Charlotte,Mecklenburg,484,12.32
77402,45013,Hamilton,OH,Cincinnati,Butler,485,10.23
73089,34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,486,10.72
94724,85008,Phoenix,AZ,Phoenix,Maricopa,487,14.28
62027,11216,New York,NY,New York,Kings,488,32.5
88457,70072,Marrero,LA,New Orleans,Jefferson,489,9.12
69378,27519,Cary,NC,Raleigh,Wake,490,17.43
67657,23322,Chesapeake,VA,Virginia Beach,Chesapeake City,491,14.5
97545,94080,South San Francisco,CA,San Francisco,San Mateo,492,24.86
74746,38305,Jackson,TN,Jackson,Madison,493,10.59
72599,33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,494,11.47
96664,92122,San Diego,CA,San Diego,San Diego,495,20.4
76410,42701,Elizabethtown,KY,Elizabethtown,Hardin,496,12.06
95790,89074,Henderson,NV,Las Vegas,Clark,497,17.1
95799,89103,Las Vegas,NV,Las Vegas,Clark,498,13.5
91860,77346,Atascocita,TX,Houston,Harris,499,10.16
67723,23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,500,14.72
63414,14094,Lockport,NY,Buffalo,Niagara,501,9.51
78467,47150,New Albany,IN,Louisville/Jefferson County,Floyd,502,10.24
93133,79924,El Paso,TX,El Paso,El Paso,503,8.95
69270,27265,High Point,NC,,Guilford,504,11.27
70839,30058,Lithonia,GA,Atlanta,Dekalb,505,9.74
70832,30047,Lilburn,GA,Atlanta,Gwinnett,506,12.62
62453,12180,Troy,NY,Albany,Rensselaer,507,10.06
70878,30101,Acworth,GA,Atlanta,Cobb,508,12.6
72353,33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,509,11.75
84610,60608,Chicago,IL,Chicago,Cook,510,12.95
75885,41042,Florence,KY,Cincinnati,Boone,511,10.52
96966,92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,512,22.2
82125,55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,513,13.49
71914,32303,Tallahassee,FL,Tallahassee,Leon,514,10.4
92662,78753,Austin,TX,Austin,Travis,515,12.6
96954,92620,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,516,22.33
97567,94112,San Francisco,CA,San Francisco,San Francisco,517,24.08
74186,37129,Murfreesboro,TN,Nashville,Rutherford,518,13.84
96192,90640,Montebello,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,519,18.82
92668,78759,Austin,TX,Austin,Travis,520,16.72
61628,10014,New York,NY,New York,New York,521,25.73
79209,48439,Grand Blanc,MI,Flint,Genesee,522,11.94
95844,89148,Las Vegas,NV,Las Vegas,Clark,523,17.55
92350,78254,San Antonio,TX,San Antonio,Bexar,524,11.32
72444,33141,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,525,12.07
97980,95112,San Jose,CA,San Jose,Santa Clara,526,25.7
92597,78664,Round Rock,TX,Austin,Williamson,527,11.91
98946,96815,Honolulu,HI,Urban Honolulu,Honolulu,528,18.47
97549,94087,Sunnyvale,CA,San Jose,Santa Clara,529,43.07
99631,98208,Seattle Hill-Silver Firs,WA,Seattle,Snohomish,530,18.45
65815,19148,Philadelphia,PA,Philadelphia,Philadelphia,531,13.99
60642,7305,Jersey City,NJ,New York,Hudson,532,13.67
72249,32825,Orlando,FL,Orlando,Orange,533,13.11
81422,53704,Madison,WI,Madison,Dane,534,12.9
58291,1201,Pittsfield,MA,Pittsfield,Berkshire,535,10.2
66703,20904,Silver Spring,MD,Washington,Montgomery,536,15.16
98341,95648,Lincoln,CA,Sacramento,Placer,537,18.04
94562,84404,Ogden,UT,Ogden,Weber,538,14.3
69337,27407,Greensboro,NC,,Guilford,539,10.63
83942,59102,Billings,MT,Billings,Yellowstone,540,14.26
61175,8759,Manchester,NJ,New York,Ocean,541,9.29
91719,77070,Houston,TX,Houston,Harris,542,10.44
58663,2151,Revere,MA,Boston,Suffolk,543,14.11
65798,19131,Philadelphia,PA,Philadelphia,Philadelphia,544,7.95
98848,96706,Ewa Beach,HI,Urban Honolulu,Honolulu,545,21.02
92305,78209,San Antonio,TX,San Antonio,Bexar,546,13.44
90757,75204,Dallas,TX,Dallas-Fort Worth,Dallas,547,14.08
75422,39759,Starkville,MS,Starkville,Oktibbeha,548,12.1
97993,95125,San Jose,CA,San Jose,Santa Clara,549,33.82
72602,33436,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,550,11.48
96017,90036,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,551,25.19
99093,97124,Hillsboro,OR,Portland,Washington,552,18.05
81782,54601,La Crosse,WI,La Crosse,La Crosse,553,11.34
72622,33463,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,554,11.45
70568,29579,Forestbrook,SC,Myrtle Beach,Horry,555,10.78
72359,33021,Hollywood,FL,Miami-Fort Lauderdale,Broward,556,12
72543,33324,Plantation,FL,Miami-Fort Lauderdale,Broward,557,11.13
60363,6511,New Haven,CT,New Haven,New Haven,558,10.42
60560,7047,North Bergen,NJ,New York,Hudson,559,15.22
96917,92562,Murrieta,CA,Riverside,Riverside,560,16.75
99519,98034,Kirkland,WA,Seattle,King,561,23.15
61229,8873,Franklin,NJ,New York,Somerset,562,12.54
91291,76179,Fort Worth,TX,Dallas-Fort Worth,Tarrant,563,11.41
91885,77375,Tomball,TX,Houston,Harris,564,9.99
62066,11354,New York,NY,New York,Queens,565,25.49
70847,30067,Marietta,GA,Atlanta,Cobb,566,13.18
84273,60004,Arlington Heights,IL,Chicago,Cook,567,13.37
66708,20910,Silver Spring,MD,Washington,Montgomery,568,18.24
62223,11746,Huntington,NY,New York,Suffolk,569,4.25
70854,30075,Roswell,GA,Atlanta,Fulton,570,15.13
94847,85255,Scottsdale,AZ,Phoenix,Maricopa,571,16.77
81427,53711,Madison,WI,Madison,Dane,572,14.78
58902,2780,Taunton,MA,Providence,Bristol,573,13.69
58649,2135,Boston,MA,Boston,Suffolk,574,17.73
91280,76137,Fort Worth,TX,Dallas-Fort Worth,Tarrant,575,11.62
73162,34668,Port Richey,FL,Tampa,Pasco,576,9.33
77463,45140,Loveland,OH,Cincinnati,Clermont,577,11.77
96659,92117,San Diego,CA,San Diego,San Diego,578,20.61
72203,32771,Sanford,FL,Orlando,Seminole,579,12.49
76617,43302,Marion,OH,Marion,Marion,580,8.53
61093,8527,Jackson,NJ,New York,Ocean,581,14.49
96671,92130,San Diego,CA,San Diego,San Diego,582,21.99
67247,22407,Fredericksburg,VA,Washington,Spotsylvania,583,13.85
67186,22201,Arlington,VA,Washington,Arlington,584,18.48
66035,19711,Newark,DE,Philadelphia,New Castle,585,13.14
96669,92128,San Diego,CA,San Diego,San Diego,586,20.34
95843,89147,Las Vegas,NV,Las Vegas,Clark,587,17.09
399648,83646,Meridian,ID,Boise City,Ada,588,14.81
67181,22192,Woodbridge,VA,Washington,Prince William,589,14.98
60776,7728,Freehold,NJ,New York,Monmouth,590,12.95
65131,17601,Manheim,PA,Lancaster,Lancaster,591,14.67
97796,94591,Vallejo,CA,Vallejo,Solano,592,17.38
78942,48066,Roseville,MI,Detroit,Macomb,593,8.26
94796,85201,Mesa,AZ,Phoenix,Maricopa,594,13.3
96361,91331,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,595,15.57
97548,94086,Sunnyvale,CA,San Jose,Santa Clara,596,40.64
96918,92563,Murrieta,CA,Riverside,Riverside,597,16.51
70511,29483,Summerville,SC,Charleston,Dorchester,598,11.76
72361,33023,Miramar,FL,Miami-Fort Lauderdale,Broward,599,11.76
85145,61761,Normal,IL,Bloomington,McLean,600,10.87
77414,45040,Mason,OH,Cincinnati,Warren,601,11.5
66028,19702,Newark,DE,Philadelphia,New Castle,602,12.33
85990,63301,Saint Charles,MO,St. Louis,Saint Charles,603,11.22
70917,30144,Kennesaw,GA,Atlanta,Cobb,604,12.27
88451,70065,Kenner,LA,New Orleans,Jefferson,605,10.49
96531,91801,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,606,20.72
92657,78748,Austin,TX,Austin,Travis,607,13.81
92961,79424,Lubbock,TX,Lubbock,Lubbock,608,9.9
94282,83709,Boise,ID,Boise City,Ada,609,15.55
65895,19380,West Chester,PA,Philadelphia,Chester,610,15.04
89319,72034,Conway,AR,Little Rock,Faulkner,611,12.25
69209,27106,Winston-Salem,NC,Winston-Salem,Forsyth,612,11.65
96023,90042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,613,23.01
70576,29588,Socastee,SC,Myrtle Beach,Horry,614,10.45
91212,76051,Grapevine,TX,Dallas-Fort Worth,Tarrant,615,12.58
77664,45424,Huber Heights,OH,Dayton,Montgomery,616,9.84
96589,92020,El Cajon,CA,San Diego,San Diego,617,17.8
66828,21218,Baltimore,MD,Baltimore,Baltimore City,618,8.31
69670,28025,Concord,NC,Charlotte,Cabarrus,619,12.52
97224,93308,Oildale,CA,Bakersfield,Kern,620,13.22
97760,94553,Martinez,CA,San Francisco,Contra Costa,621,18.54
89850,73013,Edmond,OK,Oklahoma City,Oklahoma,622,11.58
93295,80219,Denver,CO,Denver,Denver,623,14.54
71343,30907,Martinez,GA,Augusta,Columbia,624,11.55
61806,10466,New York,NY,New York,Bronx,625,19.66
92480,78520,Brownsville,TX,Brownsville,Cameron,626,7.87
97075,92882,Corona,CA,Riverside,Riverside,627,17.42
97506,94015,Daly City,CA,San Francisco,San Mateo,628,24.43
73202,34748,Leesburg,FL,Orlando,Lake,629,10.94
70383,29229,Columbia,SC,Columbia,Richland,630,10.19
67953,24060,Blacksburg,VA,Blacksburg,Montgomery,631,13.92
74939,38654,Olive Branch,MS,Memphis,DeSoto,632,11.07
99341,97504,Medford,OR,Medford,Jackson,633,15.52
72527,33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,634,13.16
60565,7055,Passaic,NJ,New York,Passaic,635,17.63
90045,73505,Lawton,OK,Lawton,Comanche,636,9.41
69443,27603,Raleigh,NC,Raleigh,Wake,637,13.53
84460,60402,Berwyn,IL,Chicago,Cook,638,11.31
96861,92399,Yucaipa,CA,Riverside,San Bernardino,639,16.51
71816,32137,Palm Coast,FL,Daytona Beach,Flagler,640,13.64
99638,98225,Bellingham,WA,Bellingham,Whatcom,641,20.57
90690,75098,Wylie,TX,Dallas-Fort Worth,Collin,642,12.66
62086,11374,New York,NY,New York,Queens,643,24.19
72531,33312,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,644,12.3
94927,85351,Sun City,AZ,Phoenix,Maricopa,645,11.94
90701,75115,Desoto,TX,Dallas-Fort Worth,Dallas,646,10.72
67541,23112,Midlothian,VA,Richmond,Chesterfield,647,13.23
86716,65202,Columbia,MO,Columbia,Boone,648,11.15
92324,78228,San Antonio,TX,San Antonio,Bexar,649,9.71
94384,84015,Clearfield,UT,Ogden,Davis,650,14.04
84638,60638,Chicago,IL,Chicago,Cook,651,11.75
92319,78223,San Antonio,TX,San Antonio,Bexar,652,9.58
71039,30319,Brookhaven,GA,Atlanta,Dekalb,653,15.82
60519,7003,Bloomfield,NJ,New York,Essex,654,15.78
91883,77373,Spring,TX,Houston,Harris,655,9.34
100194,99336,Kennewick,WA,Kennewick,Benton,656,15.46
99120,97206,Portland,OR,Portland,Multnomah,657,18.4
92838,79109,Amarillo,TX,Amarillo,Potter,658,9.54
96728,92201,Indio,CA,Riverside,Riverside,659,12.07
74590,38016,Memphis,TN,Memphis,Shelby,660,10.97
65897,19382,West Chester,PA,Philadelphia,Chester,661,15.11
72603,33437,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,662,11.58
67724,23456,Virginia Beach,VA,Virginia Beach,Virginia Beach City,663,15.14
77260,44646,Massillon,OH,Canton,Stark,664,10.68
90687,75093,Plano,TX,Dallas-Fort Worth,Collin,665,14.46
70096,28645,Lenoir,NC,Hickory,Caldwell,666,8.27
92326,78230,San Antonio,TX,San Antonio,Bexar,667,12.15
97004,92704,Santa Ana,CA,Los Angeles-Long Beach-Anaheim,Orange,668,17.8
97920,95008,Campbell,CA,San Jose,Santa Clara,669,34.45
67120,22030,Fairfax,VA,Washington,Fairfax,670,17.82
84639,60639,Chicago,IL,Chicago,Cook,671,12.17
79046,48187,Canton,MI,Detroit,Wayne,672,12.77
60643,7306,Jersey City,NJ,New York,Hudson,673,16.24
86020,63366,O Fallon,MO,St. Louis,Saint Charles,674,11.72
93206,80016,Aurora,CO,Denver,Arapahoe,675,16.71
74003,36695,Mobile,AL,Mobile,Mobile,676,11.48
85934,63116,Saint Louis,MO,St. Louis,Saint Louis City,677,10.97
96612,92056,Oceanside,CA,San Diego,San Diego,678,17.81
65812,19145,Philadelphia,PA,Philadelphia,Philadelphia,679,13.34
98130,95350,Modesto,CA,Modesto,Stanislaus,680,16.82
73181,34698,Dunedin,FL,Tampa,Pinellas,681,12.69
73256,34997,Stuart,FL,Port St. Lucie,Martin,682,11.65
99255,97405,Eugene,OR,Eugene,Lane,683,17.67
98930,96797,Waipahu,HI,Urban Honolulu,Honolulu,684,22.71
75328,39503,Gulfport,MS,Gulfport,Harrison,685,9.98
84868,61265,Moline,IL,Davenport,Rock Island,686,10.87
96625,92071,Santee,CA,San Diego,San Diego,687,17.52
93460,80538,Loveland,CO,Fort Collins,Larimer,688,17.04
92224,78045,Laredo,TX,Laredo,Webb,689,10.33
66816,21206,Baltimore,MD,Baltimore,Baltimore City,690,9.32
60916,8021,Lindenwold,NJ,Philadelphia,Camden,691,8.19
96593,92024,Encinitas,CA,San Diego,San Diego,692,22.14
94957,85383,Peoria,AZ,Phoenix,Maricopa,693,16.67
69446,27606,Raleigh,NC,Raleigh,Wake,694,14.55
96974,92656,Aliso Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange,695,18.51
96911,92553,Moreno Valley,CA,Riverside,Riverside,696,15.12
60454,6810,Danbury,CT,Stamford,Fairfield,697,10.77
61813,10473,New York,NY,New York,Bronx,698,18.08
82547,56001,Mankato,MN,Mankato,Blue Earth,699,12.66
67114,22003,Annandale,VA,Washington,Fairfax,700,17.73
77918,46032,Carmel,IN,Indianapolis,Hamilton,701,12.6
94948,85374,Surprise,AZ,Phoenix,Maricopa,702,15.1
77434,45069,West Chester,OH,Cincinnati,Butler,703,11.08
67600,23225,Richmond,VA,Richmond,Richmond City,704,13.87
70022,28546,Jacksonville,NC,Jacksonville,Onslow,705,12.82
98319,95624,Elk Grove,CA,Sacramento,Sacramento,706,18.41
65813,19146,Philadelphia,PA,Philadelphia,Philadelphia,707,16.48
69335,27405,Greensboro,NC,,Guilford,708,9.77
59470,4401,Bangor,ME,Bangor,Penobscot,709,8.98
85992,63303,Saint Charles,MO,St. Louis,Saint Charles,710,11.98
77024,44124,Lyndhurst,OH,Cleveland,Cuyahoga,711,9.79
73232,34952,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,712,11.18
62021,11210,New York,NY,New York,Kings,713,30.65
92349,78253,San Antonio,TX,San Antonio,Bexar,714,11.77
77529,45238,Cincinnati,OH,Cincinnati,Hamilton,715,9.21
70891,30114,Canton,GA,Atlanta,Cherokee,716,13.41
74056,36830,Auburn,AL,Auburn,Lee,717,12.52
92497,78550,Harlingen,TX,Brownsville,Cameron,718,7.52
99388,97702,Bend,OR,Bend,Deschutes,719,19.71
68854,26003,Wheeling,WV,Wheeling,Ohio,720,11.17
69388,27529,Garner,NC,Raleigh,Wake,721,12.68
61650,10036,New York,NY,New York,New York,722,24.98
72585,33418,Palm Beach Gardens,FL,Miami-Fort Lauderdale,Palm Beach,723,12.74
96888,92509,Riverside,CA,Riverside,Riverside,724,16.7
71768,32068,Middleburg,FL,Jacksonville,Clay,725,12.29
98861,96720,Hilo,HI,Hilo,Hawaii,726,16.6
96958,92626,Costa Mesa,CA,Los Angeles-Long Beach-Anaheim,Orange,727,20.29
73596,35758,Madison,AL,Huntsville,Madison,728,12.96
98948,96817,Honolulu,HI,Urban Honolulu,Honolulu,729,27.81
95987,90006,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,730,21.16
74127,37043,Clarksville,TN,Clarksville,Montgomery,731,13.69
69456,27616,Raleigh,NC,Raleigh,Wake,732,12.64
62658,12550,Newburgh,NY,New York,Orange,733,9.92
71230,30606,Athens,GA,Athens,Clarke,734,12.92
90642,75040,Garland,TX,Dallas-Fort Worth,Dallas,735,10.99
72394,33065,Coral Springs,FL,Miami-Fort Lauderdale,Broward,736,10.65
61934,10940,Middletown,NY,New York,Orange,737,9.1
95825,89129,Las Vegas,NV,Las Vegas,Clark,738,17.08
72907,33914,Cape Coral,FL,Fort Myers,Lee,739,12.38
84329,60073,Round Lake Beach,IL,Chicago,Lake,740,8.72
97024,92805,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,741,17.98
65859,19320,Valley,PA,Philadelphia,Chester,742,11.68
97073,92880,Eastvale,CA,Riverside,Riverside,743,17.45
97083,93003,Ventura,CA,Ventura,Ventura,744,18.28
90614,75007,Carrollton,TX,Dallas-Fort Worth,Denton,745,13.11
94846,85254,Phoenix,AZ,Phoenix,Maricopa,746,16.7
67587,23185,Williamsburg,VA,Virginia Beach,James City,747,14.4
66664,20850,Rockville,MD,Washington,Montgomery,748,17.95
95304,87109,Albuquerque,NM,Albuquerque,Bernalillo,749,14.65
96758,92253,La Quinta,CA,Riverside,Riverside,750,11.86
66838,21228,Catonsville,MD,Baltimore,Baltimore,751,13.97
96110,90255,Huntington Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,752,16.16
69453,27613,Raleigh,NC,Raleigh,Wake,753,16.3
84631,60630,Chicago,IL,Chicago,Cook,754,13.41
87014,65802,Springfield,MO,Springfield,Greene,755,11.38
90726,75149,Mesquite,TX,Dallas-Fort Worth,Dallas,756,9.42
97569,94115,San Francisco,CA,San Francisco,San Francisco,757,27.03
62120,11434,New York,NY,New York,Queens,758,19.21
72834,33810,Lakeland,FL,Lakeland,Polk,759,12.15
82189,55337,Burnsville,MN,Minneapolis-St Paul,Dakota,760,13.08
66817,21207,Lochearn,MD,Baltimore,Baltimore,761,11.19
65132,17602,Lancaster,PA,Lancaster,Lancaster,762,11.92
93210,80020,Broomfield,CO,Denver,Broomfield,763,16.23
65943,19464,Pottstown,PA,Philadelphia,Montgomery,764,10.39
399576,33578,Riverview,FL,Tampa,Hillsborough,765,11.64
94800,85205,Mesa,AZ,Phoenix,Maricopa,766,14.89
93252,80123,Denver,CO,Denver,Denver,767,16.31
79502,49009,Oshtemo,MI,Kalamazoo,Kalamazoo,768,12.36
96005,90024,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,769,21.5
92346,78250,San Antonio,TX,San Antonio,Bexar,770,10.77
90661,75061,Irving,TX,Dallas-Fort Worth,Dallas,771,10.63
90630,75025,Plano,TX,Dallas-Fort Worth,Collin,772,14.7
91046,75703,Tyler,TX,Tyler,Smith,773,12.55
92354,78258,San Antonio,TX,San Antonio,Bexar,774,12.32
99583,98125,Seattle,WA,Seattle,King,775,23.55
78926,48044,Macomb,MI,Detroit,Macomb,776,12.76
93435,80504,Longmont,CO,Boulder,Boulder,777,16.55
72717,33614,Egypt Lake-Leto,FL,Tampa,Hillsborough,778,11.71
99178,97301,Salem,OR,Salem,Marion,779,14.48
65816,19149,Philadelphia,PA,Philadelphia,Philadelphia,780,10.66
72478,33176,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,781,12.79
66597,20744,Fort Washington,MD,Washington,Prince Georges,782,12.68
76601,43235,Columbus,OH,Columbus,Franklin,783,12.46
95818,89122,Las Vegas,NV,Las Vegas,Clark,784,14.64
97227,93312,Bakersfield,CA,Bakersfield,Kern,785,14.45
96952,92618,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,786,20.85
95307,87112,Albuquerque,NM,Albuquerque,Bernalillo,787,13.09
92312,78216,San Antonio,TX,San Antonio,Bexar,788,12.03
66622,20774,Kettering,MD,Washington,Prince Georges,789,12.8
99947,98661,Vancouver,WA,Portland,Clark,790,15.43
67590,23188,Williamsburg,VA,Virginia Beach,James City,791,14.25
89903,73072,Norman,OK,Oklahoma City,Cleveland,792,11.23
98923,96789,Mililani,HI,Urban Honolulu,Honolulu,793,22.64
70518,29501,Florence,SC,Florence,Florence,794,9.89
85643,62704,Springfield,IL,Springfield,Sangamon,795,9.95
93202,80012,Aurora,CO,Denver,Arapahoe,796,13.75
88825,70816,Baton Rouge,LA,Baton Rouge,East Baton Rouge,797,11.5
65814,19147,Philadelphia,PA,Philadelphia,Philadelphia,798,18.2
92610,78681,Round Rock,TX,Austin,Williamson,799,13.95
64213,15642,North Huntingdon,PA,Pittsburgh,Westmoreland,800,13.16
88414,70001,Metairie,LA,New Orleans,Jefferson,801,12.41
96520,91786,Upland,CA,Riverside,San Bernardino,802,17.92
70688,29720,Lancaster,SC,Charlotte,Lancaster,803,10.38
93596,80918,Colorado Springs,CO,Colorado Springs,El Paso,804,15.57
92575,78640,Kyle,TX,Austin,Hays,805,11.16
84642,60643,Chicago,IL,Chicago,Cook,806,9.35
92477,78504,McAllen,TX,McAllen,Hidalgo,807,9.3
99338,97501,Medford,OR,Medford,Jackson,808,14.47
83520,58104,Fargo,ND,Fargo,Cass,809,14.72
96743,92234,Cathedral City,CA,Riverside,Riverside,810,13.67
78110,46360,Michigan City,IN,Michigan City,La Porte,811,10.79
89707,72701,Fayetteville,AR,Fayetteville,Washington,812,12.43
83139,57106,Sioux Falls,SD,Sioux Falls,Minnehaha,813,13.03
73043,34221,Palmetto,FL,North Port-Sarasota-Bradenton,Manatee,814,11.46
72312,32935,Melbourne,FL,Melbourne,Brevard,815,10.48
72358,33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,816,11.33
